gene_id,log2FC,pvalue,padj,mean_expr,species,de_method,dataset_id
Potri.009G107400,0.888949409242827,0.0100148008947716,0.0390159152438211,2.55212845631507,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G107700,-0.120629452064742,0.499490297634627,0.646496412716558,2.7880662242532,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G108200,-0.399822996105376,0.00775330286081723,0.0321379774654576,8.90059452054325,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G108600,-0.503758671632184,0.0710533966385372,0.163334497312362,3.93302491644617,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G108800,-0.281246424090045,0.276121279419601,0.432441209277319,3.78016575435325,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G109200,-0.195120474655015,0.693038428885826,0.798817278307843,7.58307379819795,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G109300,-0.408414622992965,0.464655447988534,0.616045255975068,8.10907639239802,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G109400,-0.201845700585491,0.152770559843948,0.284143743779967,5.0104181554429,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G109800,0.0261339283342137,0.869697679068384,0.916932503263226,3.79459436242051,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G109900,-0.2381606995985,0.322291638727997,0.479711815794731,6.30277530925247,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G110200,0.362946912141688,0.0142159026852551,0.0504198612672297,3.39582757700768,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G110500,0.200360277621717,0.140813650054322,0.267930499130671,4.76266553517714,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G110700,0.596832754332639,0.0748748315465358,0.169476365485394,3.61906031560868,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G110800,-0.606058339144306,0.00677849799039766,0.0292719879134107,10.9013842745126,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G111100,-0.963691590740028,0.000101812289214833,0.00119588291673589,3.7340948538312,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G112000,-0.406707459777833,0.0596641354083886,0.143713849247958,4.43697144681216,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G112400,-0.773640615927448,0.00023102690977016,0.00225096333925485,4.37405977836929,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G112500,-0.425765972614617,0.0875670839580845,0.189962119433064,12.265489787929,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G112600,0.325783598483961,0.0274211479287484,0.0815340300295904,4.76656425834047,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G112800,-0.077369344085624,0.474729331645667,0.624863711374187,4.28711611615244,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G113600,-0.703413147046133,9.37726663209175e-06,0.000196266576505427,8.38732854822611,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G114000,-0.215290030023332,0.242548874758227,0.394437594570853,3.81625422293702,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G114300,-0.957556662861933,0.000465026964095422,0.00387878933232523,4.49744107050854,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G114400,-1.094029548338,0.000232843570209931,0.00226432580896311,8.06228833687408,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G114600,-0.12591491616767,0.553896347688291,0.692251339069332,10.170911989904,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G114700,0.234986807770181,0.356343878735722,0.513417837747842,10.7122752341604,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G114800,0.459071276236653,0.194752525919815,0.337137966925861,8.92043944819951,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G116200,0.109502704458589,0.245017443707472,0.397118775875144,5.39359652502595,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G116300,0.0821169942774196,0.634961171738727,0.757115721487135,4.49327939834683,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G116600,0.175935681250598,0.421882210588538,0.577342371331443,4.12841579665878,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G117000,-1.16110594728394,4.27928938610186e-05,0.000615685030204075,6.72293260510454,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G117100,-0.374977877815549,0.0934883702639064,0.199238152592595,3.01916792577112,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G117500,-1.06684734280777,0.000314885422173221,0.00290918666153134,6.83933913999059,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G118600,0.304649785985665,0.0988306618733998,0.207571308211993,3.86571778328994,poplar_G_vs_B,limma-voom,poplar_G_vs_B
